,avgRating,Votes,approval_Index,budget,DomesticGross,WorldwideGross,runtime
1949,7.4,580521.0,7.094013901375651,27000000,79249455,155564919,105.0
1950,7.2,77187.0,5.829865728336017,27000000,74888996,96900000,110.0
1951,5.9,77894.0,4.757406654883629,27000000,74152591,230779191,106.0
1952,6.6,75844.0,5.324534451341023,27000000,60527873,60527873,115.0
1953,7.9,203177.0,6.972029173032225,27000000,57229890,57245093,133.0
1954,6.0,18165.0,4.197588222113262,27000000,44342956,44342956,111.0
1955,6.2,29738.0,4.566759391003859,27000000,44089964,44270131,119.0
1956,6.5,101493.0,5.38117841906526,27000000,41012075,93466095,98.0
1957,7.1,186145.0,6.20691566863513,27000000,40803000,130759651,101.0
1958,5.8,62519.0,4.580708315368845,27000000,31770413,31770413,82.0
1959,7.7,316265.0,7.042875086811748,27000000,22495466,55495466,110.0
1960,7.8,62354.0,6.204204540302337,27000000,21500000,21500213,193.0
1961,7.6,202445.0,6.700244210313966,27000000,14435076,27257061,100.0
1962,6.9,84477.0,5.627277955026168,27000000,13848978,45160110,110.0
1963,3.4,7459.0,2.0988503955402,27000000,12834849,13174426,90.0
1964,6.7,28333.0,4.921819613393922,27000000,10618813,10618813,113.0
1965,6.1,11808.0,4.076434821855482,27000000,10341093,10341093,122.0
1966,5.8,19949.0,4.093251909787422,27000000,8712564,8723600,99.0
1967,6.7,20609.0,4.764912955576309,27000000,7500310,9352089,106.0
1968,6.4,19110.0,4.510096783137855,27000000,4485485,4485485,112.0
1969,5.6,27839.0,4.084868981899486,27000000,1090947,2412123,104.0
1970,6.2,5360.0,3.785137093935576,27000000,765637,1545064,114.0
1971,4.9,8163.0,3.1154888616704826,27000000,319976,325943,124.0
1972,5.2,112265.0,4.317169750754076,26000000,146336178,185904750,91.0
1973,6.3,141981.0,5.367153717514169,26000000,110222438,160822438,97.0
1974,7.1,227169.0,6.310957837628244,26000000,100317794,279500000,123.0
1975,6.2,152724.0,5.31314059946478,26000000,91457688,202000000,111.0
1976,6.9,343866.0,6.3399286947715385,26000000,87341380,102404019,111.0
1977,7.7,245313.0,6.898951121030642,26000000,77324422,201324422,125.0
1978,7.1,77383.0,5.748389214268777,26000000,65705772,65705772,121.0
1979,6.5,88733.0,5.316923314427411,26000000,61308153,61308153,115.0
1980,7.4,74546.0,5.976513312997739,26000000,58331254,68613992,139.0
1981,6.5,125077.0,5.481101359219863,26000000,57891803,96666486,85.0
1982,7.4,57833.0,5.83829950566114,26000000,50800000,50800000,175.0
1983,6.4,220283.0,5.661259266267039,26000000,49875291,81275291,129.0
1984,6.2,170690.0,5.363873821134593,26000000,46896664,90396664,90.0
1985,7.7,316310.0,7.042955689969555,26000000,45506619,75763814,107.0
1986,6.5,55638.0,5.093698282112173,26000000,45489752,63463195,110.0
1987,5.2,106698.0,4.297711299378383,26000000,40168080,67647574,100.0
1988,7.2,244758.0,6.441207113779596,26000000,37397291,54393687,116.0
1989,5.2,14595.0,3.536615049013137,26000000,36985501,38788828,94.0
1990,7.2,45521.0,5.5501322888018745,26000000,33200000,33200000,133.0
1991,7.1,131590.0,6.0257349406231135,26000000,28544157,45043870,105.0
1992,6.6,73755.0,5.310971857483392,26000000,26766213,41059418,118.0
1993,4.5,15295.0,3.058296526716091,26000000,23514247,28703083,100.0
1994,5.6,26852.0,4.069996025275759,26000000,17782176,23345113,92.0
1995,6.0,57586.0,4.706926320584509,26000000,16521410,16521410,116.0
1996,6.4,86346.0,5.22025573484648,26000000,16008272,30601801,110.0
1997,5.3,12994.0,3.5618534838691978,26000000,14469428,14494770,110.0
1998,6.8,58893.0,5.363322030169442,26000000,9277736,18477276,144.0
1999,6.7,41207.0,5.106470469424411,26000000,7496522,18496522,103.0
2000,7.4,82358.0,6.030773342001562,26000000,5478009,7053949,126.0
2001,6.2,41663.0,4.720572847005837,26000000,3254172,6154172,128.0
2002,6.5,20478.0,4.615691960007317,26000000,42472,2923959,127.0
2003,7.0,64.0,2.0101027167525007,26000000,42472,2923959,83.0
2004,5.3,11234.0,3.5050993506164314,25530000,20080020,30593313,95.0
2005,7.4,143260.0,6.332176168484983,25500000,33579798,86301599,129.0
2006,6.3,48998.0,4.874005096916141,25100000,25534493,28575778,129.0
2007,7.2,233924.0,6.417223796968678,25000000,370782930,622313635,127.0
2008,7.1,271893.0,6.404837605128906,25000000,219195051,441286003,125.0
2009,8.0,519268.0,7.614260616237686,25000000,172825435,412800000,133.0
2010,8.1,463487.0,7.643360967999008,25000000,169705587,213120004,146.0
2011,7.8,234275.0,6.963838649417382,25000000,169607287,230677636,127.0
2012,8.1,780946.0,7.954288896214439,25000000,148095302,274543085,116.0
2013,7.8,608100.0,7.511235967276112,25000000,145000989,226941585,90.0
2014,6.1,116542.0,5.103969488003187,25000000,134202565,153733800,99.0
2015,6.3,138302.0,5.354984592159901,25000000,122006740,411006740,129.0
2016,4.7,68766.0,3.719885163925552,25000000,90639088,125339088,95.0
2017,5.2,59723.0,4.075699687833577,25000000,84185387,180856996,93.0
2018,7.1,361957.0,6.554300219320789,25000000,84136909,89476265,94.0
2019,7.4,339244.0,6.801528823617645,25000000,83823381,166842739,109.0
2020,5.7,121560.0,4.778317851676795,25000000,82622655,114576403,97.0
2021,7.2,160777.0,6.218582707172287,25000000,82234139,137984788,96.0
2022,6.0,35650.0,4.495237373771682,25000000,80936232,102992536,82.0
2023,7.0,403667.0,6.516300591028461,25000000,80048433,171302226,85.0
2024,6.3,151393.0,5.396905346691975,25000000,80014842,142033509,108.0
2025,6.0,26184.0,4.359005454379604,25000000,77267296,120832383,105.0
2026,7.8,314142.0,7.1321877350415965,25000000,76270454,76271995,119.0
2027,8.2,982420.0,8.19258627531805,25000000,74273505,164035753,122.0
2028,6.8,248283.0,6.083192518496487,25000000,71500556,277902373,97.0
2029,7.3,194142.0,6.408064303919241,25000000,71309760,152500343,121.0
2030,6.2,233445.0,5.506698111837185,25000000,70662220,149228078,108.0
2031,6.4,123941.0,5.390452317817552,25000000,66528000,98406855,109.0
2032,6.4,110107.0,5.334722171359846,25000000,60457138,96633833,101.0
2033,7.8,152442.0,6.7172333715523305,25000000,56505065,56505065,130.0
2034,6.1,71392.0,4.884023943407627,25000000,55973336,91036760,115.0
2035,5.5,60178.0,4.321512963633404,25000000,54607383,119295584,110.0
2036,5.8,145182.0,4.94024054647311,25000000,54098051,112798051,93.0
2037,7.7,207889.0,6.805173324389264,25000000,51676606,115036108,106.0
2038,5.9,86414.0,4.802465850964364,25000000,51100486,123696741,101.0
2039,5.8,74755.0,4.656985415269935,25000000,49042224,49042224,87.0
2040,5.5,85348.0,4.46291444055049,25000000,48237389,71390601,97.0
2041,5.1,35589.0,3.800534832514436,25000000,47545060,58240458,102.0
2042,8.7,1169779.0,8.811903376017698,25000000,46743809,47103483,145.0
2043,6.4,120945.0,5.378929987107642,25000000,45090374,66540205,97.0
2044,8.3,849076.0,8.205024485865469,25000000,44942821,44942821,170.0
2045,7.7,105157.0,6.41905610242416,25000000,43984987,44005435,163.0
2046,6.4,78174.0,5.173438255160026,25000000,43035725,52568099,101.0
2047,5.0,5.0,0.4602438780659336,25000000,43035725,52568099,86.0
2048,5.0,19039.0,3.493306219899437,25000000,42222647,55598481,92.0
2049,7.5,133519.0,6.380670350867117,25000000,41675994,97030468,110.0
2050,6.2,30066.0,4.571763197379597,25000000,41076865,41076865,97.0
2051,8.2,592370.0,7.887376368989781,25000000,40222514,77208672,158.0
2052,5.5,8549.0,3.531816076872042,25000000,39402572,55443032,81.0
2053,6.5,61871.0,5.1444800705940406,25000000,39053061,41560117,119.0
2054,5.9,35373.0,4.41473353386297,25000000,38230435,40796145,86.0
2055,7.2,91856.0,5.922035887319316,25000000,37738810,50738810,121.0
2056,6.6,64631.0,5.246846710560033,25000000,36833473,36833473,98.0
2057,7.0,46573.0,5.404066937243172,25000000,36447959,39217912,124.0
2058,5.6,17733.0,3.8990433466443215,25000000,36351350,38351350,105.0
2059,7.6,69320.0,6.100961480505507,25000000,36001502,50394773,137.0
2060,5.8,63973.0,4.590519225797255,25000000,35990505,37216643,105.0
2061,5.6,66739.0,4.445119794259273,25000000,35623801,119923801,106.0
2062,6.5,66374.0,5.178078136430982,25000000,35418723,51800758,101.0
2063,5.6,91672.0,4.575906445627023,25000000,35017297,60709968,101.0
2064,5.8,45491.0,4.445025179468144,25000000,34657731,56434942,101.0
2065,6.0,71090.0,4.79992547790237,25000000,33680992,38718031,111.0
2066,5.5,60403.0,4.323023140006891,25000000,32404188,50692188,89.0
2067,5.6,43560.0,4.269331149707631,25000000,32187017,40286416,91.0
2068,7.4,108454.0,6.180635063094586,25000000,31664162,64605762,114.0
2069,4.7,32262.0,3.4581747875538555,25000000,31526393,70326393,97.0
2070,5.6,71378.0,4.472807660975566,25000000,30542576,38749404,81.0
2071,7.4,100893.0,6.14128965978471,25000000,30082699,82150642,124.0
2072,7.5,35181.0,5.64469628349181,25000000,29548291,29548291,144.0
2073,6.8,62020.0,5.38920543995599,25000000,28842237,29847480,110.0
2074,9.3,2695887.0,10.0,25000000,28241469,28419159,142.0
2075,4.5,41456.0,3.3884265102612217,25000000,27793018,82917283,102.0
2076,3.5,12445.0,2.296278809141938,25000000,25794018,32224624,83.0
2077,4.8,25349.0,3.449392920150332,25000000,25590119,39393111,95.0
2078,6.9,86217.0,5.63762832723708,25000000,25023424,32223424,114.0
2079,6.0,27761.0,4.384823082962855,25000000,24381334,25732334,98.0
2080,6.2,103566.0,5.135955259423079,25000000,23591432,29863840,97.0
2081,5.5,33507.0,4.084561525824768,25000000,23091010,32831707,105.0
2082,6.2,93028.0,5.087004781948757,25000000,22486409,40686409,103.0
2083,6.6,69878.0,5.28475070031657,25000000,21835784,41921590,107.0
2084,6.9,49008.0,5.350854789113077,25000000,21567853,22411948,136.0
2085,6.2,71378.0,4.96616157579933,25000000,19490041,38993548,114.0
2086,7.3,167865.0,6.329954237286247,25000000,17791031,24591031,95.0
2087,5.5,20210.0,3.8799732667763513,25000000,17501244,21038441,113.0
2088,5.9,76812.0,4.751334539193982,25000000,17432844,22910563,90.0
2089,5.8,56572.0,4.538053387027883,25000000,17356894,30850666,95.0
2090,5.2,55741.0,4.049300467150148,25000000,17000612,41909091,107.0
2091,5.4,102642.0,4.452680570849873,25000000,16973715,71009334,117.0
2092,5.3,12004.0,3.530950967385551,25000000,16655224,21970831,90.0
2093,6.3,51848.0,4.900211247631756,25000000,16648499,48481754,124.0
2094,5.7,8450.0,3.660154666309549,25000000,16118077,16118077,107.0
2095,4.6,16102.0,3.1465902246533703,25000000,15567860,19233280,98.0
2096,5.2,6050.0,3.1996979172602105,25000000,15382170,36682170,96.0
2097,7.4,31524.0,5.507918119518847,25000000,15331289,15468266,120.0
2098,5.6,92951.0,4.581615189474875,25000000,15051977,34356760,115.0
2099,4.6,11427.0,3.030515446900735,25000000,14983572,24355762,108.0
2100,4.7,20903.0,3.308097210769132,25000000,14744435,16727470,107.0
2101,6.7,227685.0,5.949102380309671,25000000,14589444,31635150,109.0
2102,5.5,22771.0,3.928253720822836,25000000,14102929,51702929,101.0
2103,5.1,13312.0,3.431541691608998,25000000,13973532,13973532,85.0
2104,6.7,88590.0,5.4837821555711495,25000000,13938332,14371564,88.0
2105,8.2,476638.0,7.756231112125423,25000000,13657115,24215385,140.0
2106,7.3,22284.0,5.245396572309615,25000000,13038660,13038660,145.0
2107,6.7,56775.0,5.264456011263347,25000000,12638526,18445379,121.0
2108,6.7,8116.0,4.3055346198888005,25000000,12512862,34153101,91.0
2109,6.9,38543.0,5.22890830041046,25000000,12227722,28287489,127.0
2110,6.1,26859.0,4.445275946747074,25000000,11603545,11603545,101.0
2111,7.2,143680.0,6.159024115309048,25000000,11100000,11208967,99.0
2112,7.1,32084.0,5.288478009272354,25000000,11092559,27572844,133.0
2113,6.4,20499.0,4.543135814199396,25000000,10915744,11229035,112.0
2114,7.6,29736.0,5.627693327733638,25000000,10731997,10731997,271.0
2115,4.8,9905.0,3.1175281698169126,25000000,10719367,12219367,99.0
2116,5.8,34881.0,4.3316960614544495,25000000,10324441,11253821,110.0
2117,6.4,23167.0,4.600749352325727,25000000,10115014,11115766,100.0
2118,6.3,13451.0,4.274796703647978,25000000,10103647,14805812,102.0
2119,6.2,8031.0,3.969585410553032,25000000,10039566,10039566,105.0
2120,6.0,9121.0,3.8934653136132154,25000000,9286314,9286314,92.0
2121,5.4,42308.0,4.100560200422216,25000000,8547045,13008804,106.0
2122,7.2,242401.0,6.436081031433023,25000000,8114270,29206732,111.0
2123,7.3,81665.0,5.942956408244784,25000000,7634767,13314562,120.0
2124,5.9,2223.0,3.213558415468301,25000000,6545174,6682685,131.0
2125,6.0,55127.0,4.6876614752261005,25000000,5958315,9363210,109.0
2126,4.8,5265.0,2.89434539844289,25000000,5778353,5778353,117.0
2127,4.3,5845.0,2.612181605396104,25000000,5654777,5654777,95.0
2128,5.0,13429.0,3.3648908350543145,25000000,5516708,5516708,95.0
2129,7.8,55845.0,6.140934881788657,25000000,5128124,18991288,127.0
2130,6.0,39956.0,4.545575852241545,25000000,4598506,12850033,107.0
2131,5.3,32710.0,3.9218508129109466,25000000,4064333,4064333,104.0
2132,4.4,3834.0,2.539485819194184,25000000,4008527,4049527,95.0
2133,5.9,49007.0,4.556254095702942,25000000,3439660,6255630,91.0
2134,6.5,73619.0,5.227622521893115,25000000,3073392,20052958,121.0
2135,6.9,2349.0,3.808562008399396,25000000,3054285,3823620,84.0
2136,7.1,128460.0,6.013159371681023,25000000,2546747,38112154,80.0
2137,6.2,21703.0,4.423078543601513,25000000,2455635,6792768,105.0
2138,6.9,186885.0,6.030373665083044,25000000,1872994,42425450,132.0
2139,6.6,78339.0,5.340251708076057,25000000,1702112,12413949,122.0
2140,5.9,22884.0,4.22568129403159,25000000,1513793,3771345,98.0
2141,6.3,4899.0,3.806627999424124,25000000,913935,2024063,91.0
2142,4.6,10427.0,2.999520484059379,25000000,881745,881745,87.0
2143,6.4,18272.0,4.488981589659272,25000000,872142,1415656,107.0
2144,7.2,7230.0,4.575443979619004,25000000,780326,780326,117.0
2145,6.0,42341.0,4.57116984824517,25000000,720828,9313302,124.0
2146,5.6,3260.0,3.201204101852645,25000000,137885,146149,117.0
2147,6.0,1962.0,3.2151256863203703,24200000,17000,10447579,110.0
2148,7.3,87078.0,5.977426702831641,24000000,109713132,133000000,119.0
2149,6.3,187807.0,5.496811141600513,24000000,101363301,172363301,120.0
2150,5.8,41670.0,4.407586363100832,24000000,97864733,200588546,86.0
2151,7.1,78598.0,5.756527492834405,24000000,90230760,136539552,125.0
2152,6.3,118765.0,5.284393290231365,24000000,81641405,138874789,114.0
2153,7.0,235075.0,6.237833586159551,24000000,75155000,86737464,88.0
2154,7.1,219378.0,6.2927277275479,24000000,70269899,156229050,102.0
2155,5.7,21757.0,4.0567894733112935,24000000,65028687,70027933,106.0
2156,7.2,110483.0,6.0198469611195,24000000,57682904,64282881,139.0
2157,6.7,123018.0,5.645624443849632,24000000,57262492,85527867,98.0
2158,5.8,50896.0,4.4929347091123,24000000,51802742,62989834,113.0
2159,6.6,86998.0,5.39116134478067,24000000,45018541,80812424,96.0
2160,7.2,186880.0,6.2982813416599095,24000000,43218387,83531958,122.0
2161,7.5,86998.0,6.144296375075249,24000000,41798224,41798224,137.0
2162,4.7,75360.0,3.751549370261558,24000000,40020622,40020622,100.0
2163,6.2,172191.0,5.367867678740012,24000000,39687694,99135571,100.0
2164,6.9,21609.0,4.935138697541702,24000000,32662299,32662299,115.0
2165,6.2,133861.0,5.253004095140875,24000000,32428195,67348218,94.0
2166,6.5,179055.0,5.652675732928786,24000000,31457946,36856306,101.0
2167,5.4,8578.0,3.466549813297515,24000000,29823162,29823162,88.0
2168,7.3,192896.0,6.404606107657054,24000000,28871190,48308749,127.0
2169,6.3,35493.0,4.724544856186357,24000000,25170054,27732366,110.0
2170,5.5,92857.0,4.4970371084935685,24000000,25003155,83660160,88.0
2171,6.4,108680.0,5.328579610991042,24000000,23240020,35792945,98.0
2172,6.4,44090.0,4.903762986039914,24000000,22099847,22099847,109.0
2173,5.5,15682.0,3.7773248332360754,24000000,22000000,22000000,134.0
2174,5.6,28460.0,4.093958846241312,24000000,16980098,17589829,96.0
2175,5.3,14659.0,3.60886825617337,24000000,12372410,12372410,107.0
2176,7.0,144324.0,5.986581479992017,24000000,12096300,19303058,134.0
2177,4.9,20687.0,3.4507322699291443,24000000,9659074,24474463,89.0
2178,5.4,47082.0,4.143037949427032,24000000,8031955,11723620,172.0
2179,6.7,15174.0,4.613998090472047,24000000,6144806,8292914,118.0
2180,4.0,3034.0,2.227764860908758,24000000,4356126,4356126,93.0
2181,7.6,584632.0,7.293252801111873,23600000,75590286,102236596,88.0
2182,6.1,167794.0,5.267553446782516,23000000,161491646,190191646,90.0
2183,8.2,500266.0,7.785421137705766,23000000,85080171,319995019,130.0
2184,6.5,54099.0,5.080283358322038,23000000,84919401,178919401,99.0
2185,6.8,270137.0,6.125398732503143,23000000,65647413,141247413,119.0
2186,6.6,77076.0,5.332359023349275,23000000,64460211,80171596,101.0
2187,6.7,260396.0,6.015276635509207,23000000,53302314,112036870,98.0
2188,5.9,33494.0,4.391039649086488,23000000,52614445,90614445,134.0
2189,7.1,224596.0,6.305007370086643,23000000,40962534,77735925,101.0
2190,7.1,242984.0,6.346114938757101,23000000,39235088,53182088,109.0
2191,7.5,37281.0,5.676689117452694,23000000,29719483,35067665,133.0
2192,6.0,26730.0,4.368116108423124,23000000,27338033,38684906,97.0
2193,6.6,71284.0,5.294424267595693,23000000,21973182,22204890,97.0
2194,6.2,18194.0,4.342629802500516,23000000,18653615,18653615,114.0
2195,6.2,22903.0,4.44762819332435,23000000,16123851,19123851,141.0
2196,5.7,38799.0,4.29938245348988,23000000,15566093,23855847,108.0
2197,6.7,47905.0,5.180715000569896,23000000,13590514,14563409,108.0
2198,5.6,6509.0,3.486099267343377,23000000,13019253,13019253,88.0
2199,6.7,28619.0,4.92677065239833,23000000,12803305,12803305,98.0
2200,6.1,40068.0,4.624788884332548,23000000,12189514,12291975,101.0
2201,5.5,4271.0,3.250993557232981,23000000,11511323,11778396,94.0
2202,7.0,23193.0,5.045006243376211,23000000,10660147,10660147,102.0
2203,6.1,20928.0,4.333292499538977,23000000,7018525,7018525,98.0
2204,7.2,73533.0,5.804175018571554,23000000,6777741,24489150,121.0
2205,6.2,73709.0,4.980820553179629,23000000,36686,13593473,100.0
2206,5.2,46.0,1.332972972674892,23000000,36686,13593473,110.0
2207,8.7,8.0,1.1992286132596517,23000000,36686,13593473,106.0
2208,7.1,194186.0,6.229007526857026,22700000,38119483,38119483,96.0
2209,6.8,278259.0,6.140219483737396,22500000,71985628,131263370,104.0
2210,7.5,284175.0,6.797480518495052,22500000,10663357,32398681,116.0
2211,7.0,76095.0,5.656924762445813,22500000,4200117,31054727,111.0
2212,7.1,221240.0,6.297142814049701,22000000,217631306,517599988,127.0
2213,7.1,315271.0,6.482162844110947,22000000,176484651,369884651,119.0
2214,6.5,124010.0,5.477004130469554,22000000,145539357,190506000,97.0
2215,5.3,144269.0,4.500533189331411,22000000,117450119,363391647,96.0
2216,6.2,76413.0,4.997255255767384,22000000,90648202,146590987,110.0
2217,6.9,35475.0,5.186799115048403,22000000,75600072,80491516,127.0
2218,7.6,83480.0,6.204896568648658,22000000,71516617,175516617,135.0
2219,5.7,19177.0,4.003853939418273,22000000,59700064,70949793,138.0
2220,4.8,61144.0,3.760348047501563,22000000,55762229,55762229,84.0
2221,7.3,84471.0,5.961101071783686,22000000,54235441,94270488,122.0
2222,8.0,233875.0,7.144773009372253,22000000,52767889,127767889,191.0
2223,7.0,273583.0,6.315963207181938,22000000,51970690,95708457,121.0
2224,5.9,69553.0,4.708241327015033,22000000,50621733,110521733,114.0
2225,6.3,26982.0,4.597462802218132,22000000,49008662,77229695,94.0
2226,7.6,151387.0,6.537733104478156,22000000,40270895,92542418,132.0
2227,7.8,346750.0,7.188864087880625,22000000,36471796,113152222,113.0
2228,6.6,74580.0,5.316373421994798,22000000,36020063,57520063,108.0
2229,6.5,65870.0,5.174432856706947,22000000,33316821,41771168,108.0
2230,6.3,80425.0,5.10370193259098,22000000,30659817,55616322,105.0
2231,6.3,137096.0,5.350924922532602,22000000,30080225,64220196,106.0
2232,6.8,156785.0,5.853202816844699,22000000,30059386,33762400,104.0
2233,7.4,19392.0,5.2433733186635685,22000000,25842377,25842377,131.0
2234,6.9,58167.0,5.437835929269152,22000000,23530831,27882226,114.0
2235,4.7,51682.0,3.62112388132321,22000000,22400154,45273464,83.0
2236,4.3,9658.0,2.771064082759376,22000000,20738724,35609577,91.0
2237,5.8,21972.0,4.134470254753775,22000000,20668843,25044057,104.0
2238,6.5,122492.0,5.471113917305292,22000000,20158492,51695362,100.0
2239,6.0,32.0,1.3981222612862,22000000,20158492,51695362,111.0
2240,5.9,23704.0,4.240963902690008,22000000,19528602,31013349,87.0
2241,5.8,41107.0,4.401781469770238,22000000,19351569,25873142,90.0
2242,6.7,39454.0,5.085040460724992,22000000,19288130,19288130,142.0
2243,5.8,38242.0,4.3709523706040345,22000000,17951431,22861785,106.0
2244,5.2,42870.0,3.948853747053223,22000000,16029670,69698495,96.0
2245,5.3,4482.0,3.1467856651684487,22000000,15716828,15716828,109.0
2246,5.5,23659.0,3.943734427227159,22000000,14252830,14307223,98.0
2247,5.7,10792.0,3.7627507590494185,22000000,13555988,13560782,95.0
2248,6.6,65128.0,5.250566563742045,22000000,12784713,20034713,107.0
2249,6.5,39444.0,4.929191788326715,22000000,11962712,12967012,122.0
2250,6.7,118673.0,5.627898403272463,22000000,11330849,15434375,116.0
2251,4.1,51372.0,3.1402086703209693,22000000,10696210,10696210,104.0
2252,3.9,10929.0,2.5365032002806336,22000000,9818792,9818792,77.0
2253,4.5,7526.0,2.823501447866077,22000000,6069605,6756412,91.0
2254,6.1,2260.0,3.334369929776451,22000000,5000000,5000000,136.0
2255,6.3,80297.0,5.1029636270566,22000000,3242457,19563579,92.0
2256,5.4,42001.0,4.09766671727105,22000000,1810078,4065020,105.0
2257,7.7,22512.0,5.545806075665293,21600000,12000000,12006232,121.0
2258,7.2,168084.0,6.242127320145409,21500000,49033882,92987651,119.0
2259,7.2,88114.0,5.90000359927692,21500000,24419219,24419219,117.0
2260,6.5,15375.0,4.478624929598089,21500000,22331846,22331846,101.0
2261,6.3,88778.0,5.149504412078243,21500000,16684352,74290305,112.0
2262,7.7,714594.0,7.50467157006856,21000000,132092958,236412453,122.0
2263,6.2,80937.0,5.0234930963826105,21000000,60311495,94523781,102.0
2264,5.7,93562.0,4.668531533773814,21000000,54724696,111809732,101.0
2265,7.7,206948.0,6.802603139004457,21000000,52037603,52037603,81.0
2266,5.9,28018.0,4.313545719155662,21000000,45785720,45785720,136.0
2267,5.7,51242.0,4.416038764882977,21000000,42739347,48977233,92.0
2268,4.8,34211.0,3.555273235252593,21000000,42273609,42273609,96.0
2269,6.4,32035.0,4.753361857752667,21000000,40222729,43728560,106.0
2270,6.2,7899.0,3.962025430909119,21000000,37729698,38017873,134.0
2271,7.6,80715.0,6.186062215992013,21000000,36605602,43632609,123.0
2272,5.4,61362.0,4.24828417868688,21000000,35417038,97389568,93.0
2273,5.9,37732.0,4.442758462728778,21000000,30718107,34836080,95.0
2274,6.8,307312.0,6.18990592770578,21000000,25296447,43928932,92.0
2275,6.5,102956.0,5.388022906745597,21000000,24850922,39319801,113.0
2276,7.0,204352.0,6.16569877243658,21000000,24149393,81428388,127.0
2277,5.0,18587.0,3.484467240502393,21000000,21731001,36882378,101.0
2278,4.7,16950.0,3.2356083157559064,21000000,17760244,17760244,104.0
2279,6.1,18980.0,4.289442969429193,21000000,16289867,17589867,120.0
2280,7.0,54066.0,5.480900810950505,21000000,9451946,10108016,98.0
2281,6.6,14309.0,4.514662948479906,21000000,6830957,6830957,117.0
2282,6.6,49604.0,5.118347082370272,21000000,970816,5046038,91.0
2283,5.9,4012.0,3.469860959621158,21000000,557241,606162,103.0
2284,5.7,3019.0,3.228513665499663,21000000,17396,17396,102.0
2285,6.3,102141.0,5.214497463055865,20700000,104963598,150467919,110.0
2286,6.8,102151.0,5.638858057332511,20700000,2840417,2840417,97.0
2287,6.0,12495.0,4.03241149520056,20500000,69701637,69701637,114.0
2288,4.7,29773.0,3.4304109166400365,20500000,20264436,30241435,90.0
2289,8.0,458788.0,7.541373064743171,20000000,206333165,438656843,84.0
2290,6.8,306083.0,6.187901077237843,20000000,175084580,256022707,116.0
2291,6.8,370263.0,6.283138842472433,20000000,173585516,358994850,120.0
2292,7.6,205069.0,6.707445358250691,20000000,169100479,340800479,138.0
2293,6.5,122493.0,5.471117821529084,20000000,153665036,276665036,100.0
2294,8.0,597750.0,7.697107634879644,20000000,151101803,437459811,128.0
2295,7.5,515477.0,7.126086643473691,20000000,137400141,317071550,112.0
2296,5.6,37952.0,4.212547675219868,20000000,132675402,164675402,105.0
2297,7.9,167180.0,6.858682990000674,20000000,132422809,310884320,113.0
2298,8.6,1441909.0,8.841442601636311,20000000,130726716,275726716,118.0
2299,7.0,160399.0,6.040970091823747,20000000,121697323,183097323,94.0
2300,7.0,66423.0,5.586912594844349,20000000,117229692,171685793,94.0
2301,6.2,128085.0,5.232883614722789,20000000,113257297,180485601,100.0
2302,6.6,247755.0,5.899364001581313,20000000,111048468,246999039,129.0
2303,5.8,79766.0,4.684672551626311,20000000,102922376,208900376,116.0
2304,3.9,24838.0,2.772070372501416,20000000,94514402,154218168,91.0
2305,5.5,88325.0,4.476788789090749,20000000,92002155,130851162,105.0
2306,4.9,52631.0,3.7873838905729,20000000,84525432,96407655,97.0
2307,6.7,75704.0,5.406295842760943,20000000,83140306,111174248,90.0
2308,4.7,32945.0,3.465419164934805,20000000,82674398,98114471,95.0
2309,7.3,243842.0,6.530485434489019,20000000,82624961,175507800,115.0
2310,7.2,311029.0,6.568141561234148,20000000,81261177,131944672,109.0
2311,6.8,238256.0,6.062567962543948,20000000,80818974,118537627,105.0
2312,5.9,87332.0,4.807053020171282,20000000,78222753,78222753,104.0
2313,6.0,78204.0,4.842028437648,20000000,77698625,153698625,112.0
2314,5.8,119670.0,4.857773824704826,20000000,70433227,122133227,101.0
2315,5.7,149639.0,4.865472059096852,20000000,69148997,111448997,109.0
2316,5.0,32748.0,3.692824367356637,20000000,68261644,73964713,108.0
2317,7.0,91786.0,5.753480345879519,20000000,67383924,71232214,117.0
2318,5.0,55166.0,3.884673247316568,20000000,64079860,105016358,111.0
2319,6.0,89031.0,4.899268609617985,20000000,62950384,92678948,108.0
2320,4.7,9923.0,3.0504610762949054,20000000,60095852,60831067,121.0
2321,6.2,36961.0,4.665946951166115,20000000,57386418,96860808,132.0
2322,8.1,706265.0,7.894385860307263,20000000,56671993,180765061,134.0
2323,5.9,35114.0,4.411543424700754,20000000,56398162,56398875,118.0
2324,7.4,259289.0,6.655192006300018,20000000,56245075,208064908,106.0
2325,5.3,28554.0,3.868863190728245,20000000,54611903,69911903,117.0
2326,5.9,15494.0,4.056391452508227,20000000,54030051,54404202,111.0
2327,7.9,497019.0,7.491980766264409,20000000,53976987,53980220,105.0
2328,6.8,151929.0,5.837461975945822,20000000,53548586,97628717,117.0
2329,6.7,34799.0,5.023151777014437,20000000,50008143,50008143,102.0
2330,5.3,32655.0,3.9211945856963935,20000000,49823037,49823037,114.0
2331,2.8,60099.0,2.135056346742677,20000000,48548426,85146165,83.0
2332,5.3,16857.0,3.663348486006031,20000000,47901582,139924202,72.0
2333,5.9,79585.0,4.766729543695249,20000000,47852604,84146832,96.0
2334,4.1,31570.0,2.9933356701672325,20000000,46752382,67192859,89.0
2335,6.3,19365.0,4.44371095068229,20000000,45542421,96147688,77.0
